id express priority volume weight reward duration
952 0 0 18 13 1743 1070
953 0 0 19 28 1346 216
954 0 0 29 13 1546 321
955 0 0 25 21 1240 589
956 0 0 25 5 1163 472
957 0 0 6 26 957 891
958 0 0 24 28 424 167
959 0 0 3 15 703 157
960 0 0 20 4 612 683
961 0 0 19 22 1476 876
962 0 0 13 25 841 103
963 1 0 15 11 1042 293
964 1 0 4 15 1238 398
965 0 0 8 9 1258 543
966 0 0 6 9 1750 988
967 0 0 14 7 800 119
968 1 0 23 18 330 539
969 1 0 26 23 508 466
970 0 0 26 11 1988 258
971 1 0 10 14 1496 935
972 0 0 10 5 551 1002
973 0 0 13 7 1905 700
974 0 0 20 28 1033 334
975 0 0 13 8 1088 441
976 0 0 22 28 1383 1091
977 1 0 4 8 1158 1030
978 0 0 13 13 1057 238
979 0 0 12 8 1666 939
980 1 0 26 23 1030 818
981 0 0 4 13 571 550
982 0 0 22 19 1054 441
983 0 0 11 4 570 550
984 0 0 7 10 838 1095
985 0 0 29 15 1483 623
986 0 0 7 29 1685 797
987 0 0 25 15 1280 611
988 0 0 27 28 472 654
989 0 0 28 14 1806 904
990 0 0 27 6 1418 969
991 0 0 8 4 1071 705
992 0 0 13 14 552 189
993 0 0 22 5 1446 261
994 0 0 23 27 1881 161
995 0 0 3 19 451 576
996 0 0 18 16 1875 535
997 0 0 17 28 603 564
998 0 0 7 12 349 371
999 1 0 27 3 1311 324
1000 0 0 23 14 1413 934
1001 0 0 26 23 548 428
1002 0 0 25 20 405 604
1003 0 0 11 3 799 497
1004 0 0 4 17 1916 740
1005 0 0 23 3 1648 153
1006 0 0 18 17 1628 944
1007 0 0 11 12 1562 747
1008 0 0 6 7 800 589
1009 1 0 8 12 1514 985
1010 0 0 9 15 1162 880
1011 0 0 21 8 449 833
1012 0 0 28 10 1539 803
1013 0 0 15 27 1752 1033
1014 0 0 24 3 1888 434
1015 0 0 18 10 371 743
1016 0 0 27 18 653 827
1017 1 0 17 24 666 730
1018 0 0 9 23 1671 768
1019 0 0 25 20 473 859
1020 0 0 4 14 1619 285
1021 1 0 13 10 544 933
1022 0 0 11 12 1459 444
1023 0 0 17 28 1464 645
1024 0 0 19 6 868 596
1025 0 0 26 10 789 879
1026 0 0 19 7 272 525
1027 0 0 15 18 1514 942
1028 0 0 6 7 1957 177
1029 0 0 5 23 643 662
1030 1 0 16 22 1821 923
1031 1 0 4 7 1926 686
1032 0 0 8 7 317 756
1033 0 0 3 8 812 771
1034 0 0 4 13 798 387
1035 0 0 5 5 1309 289
1036 0 0 12 28 349 315
1037 0 0 15 19 1807 738
1038 1 0 29 26 1498 603
1039 0 0 8 15 1093 365
1040 0 0 20 6 936 221
1041 0 0 16 24 366 909
1042 0 0 14 17 603 474
1043 0 0 28 11 1217 565
1044 0 0 20 17 978 836
1045 0 0 5 19 558 866
1046 0 0 11 17 1263 857
1047 0 0 4 15 1223 192
1048 0 0 16 27 271 508
1049 0 0 8 21 1242 517
1050 0 0 9 10 1887 322
1051 0 0 29 26 469 627
1052 0 0 26 20 1375 353
1053 0 0 8 17 554 879
1054 0 0 28 24 1155 1005
1055 0 0 20 14 1382 393
1056 0 0 8 27 1712 383
1057 1 0 21 26 692 1012
1058 0 0 7 27 353 718
1059 0 0 8 22 541 177
1060 0 0 17 15 1103 586
1061 0 0 8 23 1803 460
1062 0 0 21 11 1898 456
1063 1 0 26 6 1137 759
1064 1 0 12 6 1638 319
1065 0 0 17 4 1311 211
1066 0 0 7 29 1439 1025
1067 1 0 17 28 1839 870
1068 0 0 28 18 611 344
1069 0 0 19 4 804 563
1070 0 0 9 27 1813 928
1071 0 0 18 14 1887 731
1072 0 0 20 18 1370 990
1073 1 0 3 23 1757 630
1074 0 0 14 7 1155 216
1075 0 0 18 9 1838 1088
1076 0 0 18 3 1189 476
1077 0 0 25 12 1663 109
1078 0 0 4 14 823 971
1079 0 0 6 13 600 687
1080 0 0 26 6 1586 990
1081 1 0 21 28 1840 540
1082 0 0 6 3 273 686
1083 0 0 8 16 1329 550
1084 0 0 15 3 578 418
1085 0 0 17 19 856 1076
1086 0 0 27 22 1627 924
1087 0 0 16 21 267 175
1088 0 0 23 9 749 770
1089 0 0 20 26 727 666
1090 1 0 11 19 858 1073
1091 1 0 24 29 861 136
1092 0 0 7 19 269 976
1093 0 0 20 3 495 580
1094 0 0 24 11 1222 510
1095 0 0 24 13 1751 230
1096 0 0 10 25 894 1087
1097 0 0 20 25 984 1002
1098 0 0 8 14 1901 239
1099 0 0 11 15 1386 332
1100 0 0 8 17 1295 836
1101 0 0 18 17 475 1097
1102 0 0 11 23 946 735
1103 0 0 21 3 1750 881
1104 0 0 6 14 553 974
1105 0 0 8 25 743 224
1106 0 0 26 8 804 522
1107 0 0 5 21 1772 330
1108 0 0 29 3 326 574
1109 0 0 28 21 1180 833
1110 0 0 20 5 1813 559
1111 0 0 9 4 1083 1020
1112 0 0 27 22 690 725
1113 0 0 18 15 1340 291
1114 0 0 14 28 221 363
1115 0 0 11 6 1204 1034
1116 0 0 25 17 287 105
1117 0 0 13 28 1922 879
1118 0 0 15 27 733 417
1119 0 0 22 10 1166 194
1120 0 0 6 10 391 658
1121 0 0 15 12 898 818
1122 0 0 20 16 862 542
1123 0 0 21 13 1212 392
1124 0 0 12 14 1758 172
1125 0 0 10 17 1753 687
1126 0 0 16 18 1172 683
1127 0 0 15 27 1740 123
1128 0 0 10 14 1704 573
1129 0 0 22 24 1428 621
1130 0 0 22 10 842 946
1131 0 0 20 27 1834 546
1132 0 0 23 19 1234 432
1133 0 0 4 24 1619 949
1134 0 0 29 7 472 424
1135 0 0 26 10 1809 679
1136 0 0 3 23 1006 993
1137 0 0 10 12 1214 1089
1138 1 0 13 5 439 985
1139 0 0 20 8 1515 287
1140 0 0 25 14 1493 141
1141 0 0 16 29 585 453
1142 0 0 27 20 1438 791
1143 0 0 10 10 1738 511
1144 0 0 25 17 572 945
1145 0 0 8 8 864 883
1146 0 0 10 14 1028 181
1147 1 0 9 7 1323 661
1148 0 0 21 11 360 553
1149 0 0 6 25 203 789
1150 0 0 19 17 1033 1054
1151 0 0 13 22 1897 794
1152 1 0 12 6 246 449
1153 0 0 29 13 1583 516
1154 0 0 7 14 570 323
1155 0 0 11 27 361 248
1156 0 0 3 28 636 318
1157 0 0 7 17 1678 544
1158 0 0 17 12 835 934
1159 0 0 12 4 628 675
1160 1 0 12 22 258 426
1161 0 0 3 6 1653 944
1162 0 0 6 5 789 535
1163 0 0 8 3 833 911
1164 0 0 16 21 1487 788
1165 0 0 4 11 891 707
1166 0 0 25 27 1606 466
1167 0 0 7 23 793 245
1168 0 0 5 17 843 538
1169 0 0 5 19 1797 754
1170 1 0 9 29 1897 145
1171 1 0 26 11 1071 562
1172 0 0 5 11 1373 306
1173 1 0 9 7 317 699
1174 0 0 15 21 1327 1040
1175 0 0 5 11 1388 535
1176 0 0 19 9 1836 931
1177 0 0 11 23 1180 140
1178 0 0 25 23 1058 987
1179 0 0 4 20 651 913
1180 0 0 20 4 206 740
1181 0 0 12 9 1145 938
1182 0 0 21 12 1014 353
1183 0 0 11 14 242 210
1184 0 0 19 13 1155 227
1185 0 0 6 19 1791 888
1186 0 0 17 29 924 382
1187 0 0 15 20 966 447
1188 0 0 24 21 1411 976
1189 0 0 27 10 1570 780
1190 0 0 5 23 1353 565
1191 0 0 19 6 647 663
1192 0 0 18 5 789 973
1193 0 0 8 5 1155 454
1194 0 0 14 26 1214 811
1195 0 0 26 27 443 847
1196 0 0 14 11 577 1028
1197 0 0 18 29 346 971
1198 0 0 13 19 441 1031
1199 0 0 16 23 407 358
1200 0 0 17 6 1328 299
1201 0 0 9 16 813 404
1202 0 0 26 7 1991 869
1203 0 0 29 22 1799 185
1204 0 0 24 22 1040 1058
1205 0 0 17 6 274 971
1206 0 0 19 29 1800 322
1207 0 0 29 5 582 668
1208 0 0 7 20 1612 610
1209 1 0 20 11 269 189
1210 0 0 26 27 964 516
1211 0 0 9 14 755 179
1212 0 0 14 5 1213 752
1213 0 0 5 29 487 211
1214 0 0 26 24 1283 134
1215 0 0 14 4 1587 861
1216 0 0 11 4 1690 977
1217 0 0 19 29 1693 527
1218 0 0 27 21 1707 868
1219 0 0 5 8 473 580
1220 0 0 13 5 1631 701
1221 0 0 17 9 1659 1097
1222 1 0 11 16 627 870
1223 0 0 10 6 858 637
1224 1 0 13 7 444 390
1225 0 0 26 12 1495 666
1226 0 0 22 21 1866 130
1227 0 0 11 18 396 614
1228 0 0 24 28 661 125
1229 0 0 23 9 973 746
1230 0 0 4 5 976 355
1231 0 0 21 26 330 1033
1232 0 0 17 21 1826 108
1233 0 0 16 6 1165 478
1234 0 0 11 23 976 791
1235 0 0 8 27 1538 564
1236 0 0 15 27 1198 756
1237 0 0 19 7 769 508
1238 1 0 7 5 845 1096
1239 0 0 13 25 1209 272
1240 0 0 16 19 1059 819
1241 0 0 11 9 863 303
1242 0 0 12 5 436 359
1243 1 0 23 7 1663 915
1244 0 0 15 20 1047 618
1245 0 0 13 20 1730 851
1246 0 0 4 9 1424 269
1247 0 0 4 6 378 630
1248 0 0 10 25 981 780
1249 0 0 6 3 541 715
1250 0 0 22 23 309 234
1251 0 0 21 21 1769 223
1252 0 0 14 25 1779 971
1253 0 0 29 5 406 681
1254 0 0 3 12 653 608
1255 0 0 26 24 1370 270
1256 0 0 24 15 1622 746
1257 0 0 27 22 256 535
1258 0 0 7 29 792 154
1259 1 0 12 3 779 798
1260 0 0 16 8 705 514
1261 0 0 13 22 1318 198
1262 0 0 29 13 979 364
1263 1 0 29 8 1072 599
1264 1 0 17 21 485 699
1265 0 0 29 7 410 261
1266 0 0 7 21 1490 421
1267 0 0 5 17 210 519
1268 0 0 12 15 1205 1024
1269 0 0 17 23 1674 452
1270 1 0 25 21 1562 711
1271 0 0 18 5 1285 841
1272 0 0 27 8 589 1039
1273 0 0 16 16 724 692
1274 0 0 13 4 428 174
1275 0 0 22 21 1864 191
1276 0 0 11 12 1532 777
1277 0 0 27 20 1265 279
1278 0 0 10 16 1456 645
1279 1 0 19 28 1590 909
1280 0 0 23 13 1584 963
1281 1 0 3 9 900 681
1282 0 0 16 27 737 725
1283 0 0 4 24 1932 269
1284 0 0 13 14 290 269
1285 0 0 21 27 1215 155
1286 0 0 25 26 476 807
1287 0 0 9 6 1684 124
1288 0 0 10 16 286 840
1289 0 0 11 20 808 399
1290 0 0 18 10 1151 855
1291 0 0 9 17 1931 922
1292 0 0 16 13 1250 941
1293 0 0 29 29 455 628
1294 0 0 26 18 1789 410
1295 1 0 18 9 1039 335
1296 1 0 20 24 1799 627
1297 0 0 26 4 1567 899
1298 0 0 23 4 1750 751
1299 0 0 8 20 431 418
1300 0 0 14 26 912 855
1301 0 0 17 17 972 650
1302 0 0 19 3 1522 424
1303 0 0 29 8 1497 429
1304 0 0 26 22 410 570
1305 0 0 7 26 1449 707
1306 0 0 7 17 1514 689
1307 0 0 3 18 1427 898
1308 0 0 16 27 682 160
1309 0 0 17 9 507 255
1310 0 0 20 18 1197 334
1311 0 0 9 9 350 1050
1312 0 0 11 21 1666 495
1313 0 0 12 5 714 689
1314 0 0 21 12 405 158
1315 0 0 23 11 842 591
1316 1 0 18 4 1711 508
1317 0 0 9 9 284 1017
1318 0 0 10 14 766 911
1319 0 0 11 23 456 968
1320 0 0 27 24 1413 636
1321 0 0 22 15 1446 891
1322 0 0 6 12 584 986
1323 0 0 28 19 1492 1023
1324 0 0 29 29 790 126
1325 0 0 14 11 1295 456
1326 0 0 14 11 1178 232
1327 0 0 6 25 1660 582
1328 0 0 19 26 1542 665
1329 0 0 21 9 1049 692
1330 0 0 25 16 319 186
1331 0 0 26 6 750 483
1332 1 0 3 20 1379 879
1333 0 0 22 15 324 664
1334 0 0 12 26 1190 804
1335 0 0 24 18 759 1089
1336 0 0 27 17 1309 980
1337 0 0 24 8 317 806
1338 1 0 22 6 350 308
1339 0 0 20 8 375 849
1340 0 0 20 20 922 970
1341 0 0 27 18 1513 974
1342 0 0 17 23 674 870
1343 0 0 20 14 1786 719
1344 0 0 17 3 1963 773
1345 0 0 11 3 333 691
1346 0 0 23 27 402 665
1347 0 0 14 9 1257 1093
1348 0 0 5 23 477 376
1349 0 0 18 7 1760 776
1350 0 0 26 27 923 910
1351 0 0 18 4 1861 374
1352 0 0 5 3 466 347
1353 0 0 3 21 1969 589
1354 0 0 12 26 381 645
1355 0 0 28 28 1603 738
1356 0 0 24 20 813 282
1357 0 0 3 25 977 902
1358 0 0 16 29 1250 988
1359 0 0 10 29 314 204
1360 1 0 10 14 1932 921
1361 0 0 10 3 812 815
1362 0 0 26 22 1832 661
1363 0 0 22 3 1165 582
1364 0 0 29 11 322 831
1365 0 0 17 12 750 878
1366 0 0 14 10 1798 422
1367 0 0 27 24 1488 593
1368 0 0 24 6 1692 685
1369 0 0 8 25 598 487
1370 1 0 7 7 1583 355
1371 0 0 24 12 562 925
1372 0 0 29 20 465 554
1373 0 0 6 7 327 532
1374 0 0 3 7 414 154
1375 0 0 23 22 1974 598
1376 0 0 6 14 433 276
1377 0 0 8 3 1822 211
1378 0 0 28 28 1104 1002
1379 0 0 4 7 1800 831
1380 1 0 20 19 336 885
1381 0 0 5 6 1297 162
1382 1 0 21 8 889 982
1383 0 0 15 25 1702 301
1384 0 0 14 11 680 162
1385 0 0 11 3 1209 1072
1386 0 0 11 16 466 283
1387 0 0 19 17 965 199
1388 0 0 8 18 304 1058
1389 0 0 17 27 1610 563
1390 0 0 20 7 1252 150
1391 0 0 29 15 1827 901
1392 0 0 7 22 1279 895
1393 0 0 19 5 534 360
1394 0 0 14 22 1810 279
1395 0 0 15 9 666 941
1396 0 0 29 20 1898 462
1397 0 0 24 24 533 959
1398 0 0 23 7 972 991
1399 0 0 8 25 365 177
1400 0 0 9 26 1498 919
1401 0 0 11 10 1157 200
1402 0 0 3 13 1445 457
1403 0 0 6 4 310 761
1404 0 0 23 26 1760 978
1405 0 0 24 27 362 317
1406 1 0 8 17 1441 294
1407 0 0 7 21 1538 1031
1408 0 0 9 7 653 838
1409 0 0 4 15 1240 892
1410 0 0 6 24 1054 952
1411 0 0 20 7 1769 511
1412 0 0 5 28 793 145
1413 0 0 9 26 1650 565
1414 0 0 22 6 417 844
1415 0 0 6 28 364 671
1416 1 0 6 15 362 700
1417 0 0 20 14 415 467
1418 0 0 28 10 559 598
1419 0 0 13 27 1082 355
1420 0 0 15 5 1951 847
1421 0 0 27 25 938 151
1422 0 0 4 4 1492 945
1423 0 0 25 28 1229 898
1424 0 0 4 14 1064 858
1425 0 0 24 3 268 272
1426 0 0 16 20 696 345
1427 0 0 24 16 1765 247
1428 0 0 8 29 1734 916
1429 0 0 22 15 833 1015
1430 0 0 12 27 1879 828
1431 0 0 26 7 1703 689
1432 1 0 22 3 1592 245
1433 0 0 29 10 1761 319
1434 0 0 21 11 1040 102
1435 0 0 29 16 1527 458
1436 0 0 25 24 1759 131
1437 0 0 19 13 1515 1090
1438 0 0 26 28 1884 487
1439 0 0 7 27 563 976
1440 0 0 27 10 393 457
1441 0 0 23 23 1073 867
1442 0 0 18 8 624 404
1443 0 0 5 26 1032 111
1444 0 0 13 13 1411 295
1445 1 0 5 21 1620 276
1446 1 0 18 18 1588 308
1447 0 0 12 19 1294 291
1448 0 0 25 22 694 812
1449 0 0 23 13 1774 1087
1450 0 0 29 20 1503 569
1451 1 0 12 13 1891 185
1452 0 0 14 25 854 852
1453 0 0 26 17 1479 1052
1454 0 0 25 12 1724 746
1455 0 0 19 28 1230 984
1456 0 0 28 21 578 603
1457 0 0 14 10 1654 182
1458 0 0 28 18 1833 695
1459 0 0 14 16 1099 423
1460 0 0 8 24 691 398
1461 0 0 14 15 1217 1085
1462 0 0 9 28 737 279
1463 0 0 11 11 1142 296
1464 0 0 28 25 942 423
1465 0 0 5 29 377 284
1466 0 0 21 5 1399 745
1467 0 0 14 16 1526 730
1468 0 0 6 15 632 452
1469 0 0 15 21 1900 924
1470 1 0 17 6 1660 916
1471 0 0 9 12 1815 1017
1472 1 0 27 7 1616 1027
1473 0 0 19 8 1422 797
1474 0 0 6 28 1222 176
1475 0 0 18 3 533 390
1476 0 0 21 27 1129 489
1477 0 0 24 22 1707 527
1478 0 0 14 11 913 1021
1479 0 0 13 13 479 987
1480 0 0 13 13 271 565
1481 0 0 6 18 1419 1003
1482 0 0 6 10 536 157
1483 0 0 29 5 1786 1038
1484 0 0 20 9 985 524
1485 0 0 13 5 1578 249
1486 0 0 8 16 1757 619
1487 0 0 20 27 1577 795
1488 0 0 14 7 1851 199
1489 0 0 22 26 945 484
1490 0 0 25 4 1635 662
1491 0 0 7 3 762 1050
1492 0 0 14 29 1897 430
1493 0 0 9 14 382 1065
1494 0 0 20 14 764 1045
1495 0 0 18 13 319 268
1496 0 0 21 12 250 333
1497 0 0 25 10 983 894
1498 0 0 5 29 492 1018
1499 0 0 13 24 297 865
1500 0 0 20 15 1493 584
1501 0 0 13 5 1678 183
1502 0 0 27 5 242 252
1503 0 0 6 19 1911 597
1504 0 0 20 8 326 842
1505 0 0 20 14 678 223
1506 1 0 6 7 412 627
1507 0 0 12 13 1397 820
1508 0 0 20 16 1740 874
1509 0 0 7 5 1898 529
1510 0 0 16 22 552 368
1511 0 0 5 6 1793 378
1512 0 0 11 24 1413 764
1513 0 0 19 15 848 592
1514 0 0 26 23 1695 174
1515 0 0 23 5 1332 917
1516 0 0 29 3 348 1063
1517 0 0 21 13 1741 901
1518 0 0 28 18 1308 213
1519 0 0 24 24 655 183
1520 0 0 23 19 1546 826
1521 0 0 16 20 1615 975
1522 0 0 14 16 1836 781
1523 0 0 20 29 1664 627
1524 0 0 20 11 1473 514
1525 0 0 14 13 338 585
1526 0 0 23 11 1531 841
1527 0 0 11 19 1284 649
1528 1 0 12 13 430 911
1529 0 0 25 19 1554 229
1530 0 0 16 24 355 285
1531 0 0 15 24 405 265
1532 0 0 13 23 1034 921
1533 0 0 6 20 888 373
1534 0 0 18 3 1061 353
1535 0 0 5 28 1378 208
1536 0 0 23 10 1855 266
1537 1 0 16 7 1842 418
1538 0 0 7 17 1085 825
1539 0 0 25 23 1018 224
1540 0 0 5 16 1361 851
1541 0 0 22 12 1768 795
1542 0 0 15 20 726 310
1543 0 0 17 13 1173 210
1544 0 0 22 28 576 699
1545 0 0 13 3 1334 991
1546 0 0 4 28 710 265
1547 0 0 7 29 1667 364
1548 0 0 24 18 1076 312
1549 0 0 11 22 1445 486
1550 0 0 28 25 476 234
1551 0 0 24 3 1417 1048
1552 0 0 16 21 1238 958
1553 0 0 24 26 270 409
1554 0 0 15 24 1566 383
1555 0 0 20 9 1853 870
1556 0 0 24 14 1412 463
1557 1 0 23 9 1448 151
1558 0 0 15 21 622 361
1559 0 0 10 19 1362 1057
1560 0 0 25 24 1258 860
1561 0 0 10 28 790 168
1562 0 0 6 13 1272 458
1563 0 0 28 5 1198 281
1564 0 0 17 14 513 371
1565 0 0 20 28 1950 787
1566 0 0 5 7 1931 989
1567 0 0 14 9 678 426
1568 1 0 15 18 1666 421
1569 0 0 18 10 1132 774
1570 0 0 27 3 1016 212
1571 0 0 15 29 1005 214
1572 0 0 18 9 558 398
1573 0 0 16 15 1366 464
1574 1 0 25 24 431 991
1575 0 0 13 8 471 381
1576 0 0 23 24 239 356
1577 0 0 24 16 1359 1058
1578 0 0 4 25 1373 480
1579 0 0 19 8 1430 790
1580 0 0 25 20 1321 229
1581 0 0 29 11 811 485
1582 0 0 25 3 1145 849
1583 0 0 8 17 415 276
1584 0 0 21 26 979 184
1585 0 0 20 27 1092 119
1586 0 0 7 3 550 460
1587 0 0 27 6 1584 759
1588 0 0 28 3 384 395
1589 0 0 29 28 276 207
1590 0 0 9 25 314 912
1591 0 0 7 17 1276 100
1592 0 0 28 8 1346 656
1593 0 0 29 14 595 120
1594 0 0 7 13 1679 384
1595 0 0 11 26 239 339
1596 0 0 21 3 1677 711
1597 0 0 20 3 492 730
1598 0 0 12 10 1755 845
1599 0 0 16 17 822 500
1600 0 0 7 13 864 1042
1601 0 0 27 29 752 752
1602 0 0 19 13 1073 882
1603 0 0 15 20 1059 136
1604 0 0 11 16 509 803
1605 0 0 18 26 1721 940
1606 0 0 21 9 1778 744
1607 0 0 20 6 1572 1006
1608 0 0 11 12 932 902
1609 0 0 3 7 1257 1023
1610 0 0 12 9 341 1067
1611 0 0 10 5 614 114
1612 0 0 18 27 1891 179
1613 0 0 18 25 678 393
1614 0 0 12 4 1651 287
1615 0 0 3 24 818 697
1616 0 0 29 15 1241 873
1617 0 0 17 18 1918 834
1618 0 0 22 5 626 291
1619 0 0 10 27 664 836
1620 0 0 21 14 1553 895
1621 0 0 21 22 1283 282
1622 0 0 5 22 1158 127
1623 0 0 22 3 1440 238
1624 1 0 13 23 1683 195
1625 0 0 25 5 1036 791
1626 0 0 20 9 765 951
1627 0 0 12 14 1637 930
1628 1 0 4 27 1832 680
1629 0 0 3 21 791 522
1630 0 0 21 12 1837 434
1631 0 0 18 6 878 496
1632 0 0 26 19 1573 477
1633 1 0 5 5 1247 453
1634 0 0 6 16 654 753
1635 0 0 4 10 570 681
1636 0 0 18 29 262 203
1637 0 0 4 10 483 943
1638 0 0 18 9 1632 394
1639 0 0 16 27 1967 378
1640 0 0 5 21 1162 198
1641 1 0 8 24 1553 756
1642 0 0 24 16 1310 730
1643 0 0 7 19 1373 1043
1644 0 0 6 29 1565 560
1645 0 0 18 13 835 997
1646 0 0 21 28 1677 1046
1647 0 0 13 3 788 801
1648 0 0 20 8 731 807
1649 1 0 22 7 1169 693
1650 0 0 21 15 1939 596
1651 1 0 13 11 332 167
1652 0 0 29 5 511 630
1653 0 0 21 12 1794 893
1654 0 0 7 18 987 455
1655 0 0 10 23 313 356
1656 0 0 8 20 1794 778
1657 0 0 16 19 1356 210
1658 0 0 7 26 1957 609
1659 0 0 17 25 1950 502
1660 0 0 11 25 1275 394
1661 0 0 24 14 983 312
1662 1 0 18 15 1490 928
1663 0 0 5 13 601 805
1664 0 0 14 20 1934 365
1665 0 0 3 9 1838 467
1666 0 0 27 25 1478 689
1667 0 0 28 14 1529 630
1668 0 0 22 17 671 643
1669 0 0 6 4 376 102
1670 1 0 11 11 546 270
1671 0 0 11 12 1931 900
1672 0 0 26 24 1105 651
1673 0 0 23 25 1103 416
1674 0 0 28 4 1303 350
1675 0 0 19 4 1617 571
1676 0 0 21 15 538 362
1677 0 0 15 17 944 214
1678 0 0 20 12 497 129
1679 0 0 11 9 1932 377
1680 0 0 21 18 267 961
1681 0 0 4 6 1807 687
1682 0 0 23 10 745 120
1683 0 0 29 29 1368 1053
1684 0 0 4 18 1908 201
1685 0 0 13 25 901 158
1686 0 0 5 9 1986 768
1687 0 0 23 12 584 774
1688 0 0 10 22 1449 362
1689 0 0 17 14 1044 816
1690 0 0 14 3 953 358
1691 1 0 6 17 913 208
1692 0 0 29 6 1219 250
1693 0 0 22 27 486 371
1694 0 0 14 8 1601 806
1695 0 0 7 4 306 106
1696 0 0 11 3 764 251
1697 0 0 23 17 807 826
1698 0 0 18 14 1239 331
1699 0 0 20 5 872 1059
1700 0 0 16 12 1871 515
1701 0 0 19 17 1104 210
1702 0 0 3 25 551 139
1703 0 0 22 26 311 601
1704 1 0 18 9 1178 895
1705 0 0 15 28 293 147
1706 0 0 3 21 1811 612
1707 0 0 14 22 1256 1031
1708 0 0 24 27 1670 878
1709 1 0 25 5 538 764
1710 0 0 8 18 1904 708
1711 0 0 17 21 1781 841
1712 0 0 15 4 1063 849
1713 0 0 3 29 1743 495
1714 0 0 29 21 1914 751
1715 1 0 13 24 642 1063
1716 1 0 28 7 659 116
1717 0 0 20 3 703 814
1718 0 0 3 20 1857 1032
1719 0 0 5 24 538 806
1720 0 0 6 5 1730 123
1721 0 0 26 3 1811 600
1722 0 0 7 18 938 205
1723 0 0 13 15 1466 180
1724 0 0 20 26 794 981
1725 0 0 11 5 1360 294
1726 0 0 20 24 1314 599
1727 0 0 20 24 1213 392
1728 0 0 22 8 429 622
1729 0 0 26 23 1084 999
1730 0 0 8 12 1314 693
1731 0 0 17 15 833 295
1732 0 0 20 14 1012 1043
1733 0 0 14 27 1550 730
1734 1 0 17 3 683 395
1735 0 0 15 23 1200 799
1736 0 0 6 7 1292 886
1737 0 0 16 9 1194 746
1738 0 0 26 9 740 488
1739 0 0 5 20 1094 434
1740 0 0 11 18 1981 1038
1741 0 0 20 18 434 525
1742 0 0 13 19 1655 528
1743 0 0 13 26 1340 1064
1744 1 0 5 8 1119 980
1745 0 0 5 25 242 290
1746 0 0 11 22 1899 422
1747 0 0 29 13 1117 618
1748 1 0 6 15 1576 770
1749 0 0 23 3 311 647
1750 0 0 6 4 1504 151
1751 0 0 26 21 1772 561
1752 0 0 18 10 618 905
1753 0 0 8 28 319 211
1754 0 0 19 25 1879 1042
1755 0 0 23 5 1646 344
1756 0 0 27 19 282 854
1757 0 0 29 8 1284 880
1758 0 0 19 28 1265 182
1759 0 0 16 27 1225 987
1760 0 0 19 26 378 657
1761 0 0 6 23 662 680
1762 1 0 16 7 1603 549
1763 0 0 27 27 1459 319
1764 0 0 7 20 454 908
1765 0 0 8 27 778 195
1766 0 0 21 23 1380 503
1767 0 0 15 17 1262 551
1768 0 0 7 12 719 597
1769 0 0 17 18 1931 420
1770 1 0 13 9 616 365
1771 0 0 11 16 1823 761
1772 0 0 18 20 1740 632
1773 0 0 16 11 1082 361
1774 0 0 27 26 1370 812
1775 0 0 11 21 769 941
1776 0 0 8 17 487 682
1777 0 0 20 27 1679 1016
1778 0 0 10 12 603 180
1779 0 0 6 12 250 176
1780 0 0 11 15 1390 107
1781 0 0 16 25 773 549
1782 0 0 9 15 1366 1087
1783 0 0 18 11 1591 655
1784 0 0 18 14 988 755
1785 0 0 19 9 1477 987
1786 0 0 18 10 1623 590
1787 0 0 26 24 1181 740
1788 0 0 22 19 797 551
1789 0 0 13 24 1068 545
1790 0 0 14 20 1081 418
1791 0 0 19 18 385 1058
1792 0 0 21 26 1853 723
1793 0 0 13 21 1902 681
1794 0 0 15 12 1642 1011
1795 0 0 6 26 1370 190
1796 0 0 23 15 730 618
1797 0 0 22 27 279 408
1798 0 0 7 15 728 261
1799 0 0 23 14 1637 123
1800 0 0 17 10 900 172
1801 0 0 18 7 1905 380
1802 0 0 27 8 1150 741
1803 0 0 20 17 1185 543
1804 0 0 17 21 1904 120
1805 0 0 24 24 1575 677
1806 0 0 18 12 938 1046
1807 1 0 28 13 674 974
1808 0 0 22 20 1454 736
1809 0 0 14 26 597 501
1810 0 0 13 11 1830 432
1811 0 0 16 18 1533 926
1812 0 0 16 8 674 346
1813 1 0 6 25 483 267
1814 0 0 24 13 1378 861
1815 1 0 21 9 1273 449
1816 0 0 25 22 1300 617
1817 0 0 28 13 489 1026
1818 0 0 29 4 795 924
1819 0 0 23 9 1608 417
1820 0 0 24 15 1850 365
1821 0 0 3 16 992 651
1822 0 0 12 16 1455 602
1823 0 0 9 16 1216 964
1824 0 0 26 3 1659 111
1825 1 0 26 22 1189 1024
1826 0 0 9 26 1536 1024
1827 0 0 25 4 935 117
1828 1 0 27 8 892 309
1829 0 0 4 11 1397 988
1830 0 0 3 9 1046 982
1831 0 0 4 28 1838 1029
1832 0 0 21 29 1064 467
1833 0 0 3 11 1459 909
1834 0 0 19 21 1539 935
1835 0 0 16 23 761 159
1836 0 0 4 8 1348 1097
1837 0 0 15 27 765 1065
1838 0 0 12 14 1237 199
1839 0 0 4 16 1484 987
1840 0 0 4 29 1382 625
1841 0 0 15 27 286 709
1842 0 0 3 25 1288 531
1843 1 0 29 13 636 527
1844 0 0 25 5 1418 1013
1845 0 0 23 15 232 120
1846 0 0 13 10 940 722
