id express priority volume weight reward duration
925 0 1 7 18 1162 625
926 0 1 9 13 1162 333
927 0 1 9 15 1162 880
928 0 1 5 21 1162 198
929 0 1 26 21 1162 266
930 0 1 23 27 1160 610
931 0 1 9 19 1160 828
932 0 1 21 22 1159 552
933 0 1 5 22 1158 127
934 0 1 21 21 1158 343
935 0 1 16 20 1157 225
936 0 1 11 10 1157 200
937 0 1 12 16 1157 942
938 0 1 27 29 1157 646
939 0 1 25 20 1156 884
940 0 1 28 24 1155 1005
941 0 1 19 13 1155 227
942 0 1 15 13 1154 588
943 0 1 10 19 1152 235
944 0 1 18 10 1151 855
945 0 1 4 27 1151 1084
946 0 1 27 8 1150 741
947 0 1 12 17 1150 313
948 0 1 19 21 1149 1042
949 0 1 5 18 1147 366
950 0 1 9 25 1147 710
951 0 1 17 11 1146 779
952 0 1 18 29 1145 280
953 0 1 12 9 1145 938
954 0 1 23 19 1144 1100
955 0 1 28 29 1143 996
956 0 1 29 8 1143 439
957 0 1 15 20 1142 357
958 0 1 19 27 1142 997
959 0 1 28 23 1142 489
960 0 1 11 11 1142 296
961 0 1 22 27 1142 746
962 0 1 10 25 1140 821
963 0 1 16 14 1139 764
964 0 1 20 12 1138 857
965 0 1 12 16 1138 1001
966 0 1 19 13 1137 201
967 0 1 8 17 1136 327
968 0 1 18 26 1136 600
969 0 1 27 25 1136 791
970 0 1 18 10 1132 774
971 0 1 3 16 1130 499
972 0 1 14 14 1130 639
973 0 1 21 27 1129 489
974 0 1 26 21 1127 883
975 0 1 8 24 1127 434
976 0 1 22 9 1126 228
977 0 1 23 18 1125 894
978 0 1 17 14 1124 970
979 0 1 25 17 1123 496
980 0 1 6 18 1122 969
981 0 1 23 22 1122 202
982 0 1 7 24 1122 698
983 0 1 4 12 1120 900
984 0 1 9 24 1118 935
985 0 1 29 13 1117 618
986 0 1 13 15 1117 444
987 0 1 24 18 1116 813
988 0 1 13 9 1114 263
989 0 1 28 14 1114 849
990 0 1 16 14 1113 452
991 0 1 13 9 1113 120
992 0 1 6 13 1110 771
993 0 1 13 24 1110 935
994 0 1 18 11 1107 945
995 0 1 14 18 1105 1059
996 0 1 26 24 1105 651
997 0 1 28 28 1104 1002
998 0 1 19 17 1104 210
999 0 1 17 15 1103 586
1000 0 1 23 25 1103 416
1001 0 1 16 24 1103 284
1002 0 1 18 8 1103 816
1003 0 1 28 13 1100 715
1004 0 1 5 25 1099 468
1005 0 1 14 16 1099 423
1006 0 1 16 22 1098 835
1007 0 1 12 26 1098 276
1008 0 1 27 20 1098 416
1009 0 1 26 15 1098 361
1010 0 1 21 22 1097 620
1011 0 1 11 27 1097 502
1012 0 1 5 20 1094 434
1013 0 1 20 16 1094 518
1014 0 1 8 15 1093 365
1015 0 1 20 27 1092 119
1016 0 1 14 22 1091 499
1017 0 1 26 26 1089 703
1018 0 1 7 7 1088 174
1019 0 1 13 8 1088 441
1020 0 1 23 28 1088 546
1021 0 1 17 14 1087 531
1022 0 1 5 7 1087 428
1023 0 1 25 14 1086 996
1024 0 1 7 17 1085 825
1025 0 1 11 25 1085 598
1026 0 1 25 20 1085 222
1027 0 1 26 23 1084 999
1028 0 1 16 24 1082 161
1029 0 1 13 27 1082 355
1030 0 1 16 11 1082 361
1031 0 1 8 10 1081 1096
1032 0 1 14 20 1081 418
1033 0 1 14 13 1081 483
1034 0 1 20 7 1081 525
1035 0 1 21 9 1078 259
1036 0 1 27 10 1078 947
1037 0 1 27 10 1078 881
1038 0 1 12 12 1077 895
1039 0 1 24 18 1076 312
1040 0 1 15 12 1074 909
1041 0 1 18 14 1073 508
1042 0 1 23 23 1073 867
1043 0 1 19 13 1073 882
1044 0 1 8 9 1072 127
1045 0 1 14 20 1072 574
1046 0 1 7 15 1072 1087
1047 0 1 13 11 1071 527
1048 0 1 3 20 1070 221
1049 0 1 12 27 1068 287
1050 0 1 13 24 1068 545
1051 0 1 12 25 1067 763
1052 0 1 24 22 1067 1049
1053 0 1 23 19 1065 250
1054 0 1 24 24 1065 334
1055 0 1 26 11 1065 530
1056 0 1 24 16 1064 744
1057 0 1 4 14 1064 858
1058 0 1 21 29 1064 467
1059 0 1 3 10 1064 152
1060 0 1 11 25 1061 953
1061 0 1 12 13 1060 889
1062 0 1 16 19 1059 819
1063 0 1 15 20 1059 136
1064 0 1 18 10 1059 163
1065 0 1 15 23 1058 883
1066 0 1 25 23 1058 987
1067 0 1 17 28 1058 869
1068 0 1 13 13 1057 238
1069 0 1 14 18 1057 727
1070 0 1 28 20 1056 1096
1071 0 1 20 10 1056 1060
1072 0 1 5 8 1056 468
1073 0 1 13 12 1055 180
1074 0 1 22 19 1054 441
1075 0 1 6 24 1054 952
1076 0 1 26 28 1053 407
1077 0 1 17 25 1053 900
1078 0 1 22 26 1053 549
1079 0 1 20 25 1051 474
1080 0 1 10 28 1050 247
1081 0 1 19 11 1050 997
1082 0 1 27 24 1050 1096
1083 0 1 21 9 1049 692
1084 0 1 24 29 1047 1040
1085 0 1 15 20 1047 618
1086 0 1 18 28 1046 396
1087 0 1 16 26 1046 1070
1088 0 1 3 9 1046 982
1089 0 1 29 9 1045 997
1090 0 1 27 27 1045 410
1091 0 1 11 20 1045 1013
1092 0 1 17 14 1044 816
1093 0 1 26 10 1044 1037
1094 0 1 7 10 1043 336
1095 0 1 13 16 1042 132
1096 0 1 22 19 1042 457
1097 0 1 24 22 1040 1058
1098 0 1 21 11 1040 102
1099 0 1 18 23 1037 832
1100 0 1 11 24 1037 853
1101 0 1 19 10 1035 680
1102 0 1 13 23 1034 921
1103 0 1 26 16 1034 530
1104 0 1 11 10 1033 256
1105 0 1 20 28 1033 334
1106 0 1 19 17 1033 1054
1107 0 1 24 26 1032 759
1108 0 1 5 26 1032 111
1109 0 1 16 17 1031 359
1110 0 1 10 14 1028 181
1111 0 1 27 24 1027 746
1112 0 1 5 14 1027 841
1113 0 1 16 12 1025 622
1114 0 1 4 24 1025 180
1115 0 1 27 7 1025 900
1116 0 1 22 7 1025 741
1117 0 1 22 14 1024 254
1118 0 1 11 18 1023 932
1119 0 1 29 7 1022 118
1120 0 1 8 9 1021 571
1121 0 1 25 23 1018 224
1122 0 1 26 14 1017 594
1123 0 1 20 15 1016 497
1124 0 1 23 11 1015 161
1125 0 1 18 8 1015 883
1126 0 1 3 24 1014 1068
1127 0 1 21 12 1014 353
1128 0 1 26 26 1014 382
1129 0 1 6 26 1013 889
1130 0 1 29 21 1013 301
1131 0 1 19 14 1013 421
1132 0 1 6 7 1013 778
1133 0 1 20 14 1012 1043
1134 0 1 16 15 1012 245
1135 0 1 20 8 1011 163
1136 0 1 9 15 1011 876
1137 0 1 19 15 1011 971
1138 0 1 27 14 1009 629
1139 0 1 29 21 1009 640
1140 0 1 17 22 1008 355
1141 0 1 16 9 1008 781
1142 0 1 28 8 1007 483
1143 0 1 14 12 1007 684
1144 0 1 3 23 1006 993
1145 0 1 19 14 1006 1091
1146 0 1 15 29 1005 214
1147 0 1 12 15 1005 628
1148 0 1 6 17 1004 740
1149 0 1 11 11 1003 916
1150 0 1 12 14 1000 311
1151 0 1 20 7 998 142
1152 0 1 27 14 997 823
1153 0 1 21 24 994 305
1154 0 1 8 28 994 606
1155 0 1 6 13 992 556
1156 0 1 3 16 992 651
1157 0 1 28 19 991 297
1158 0 1 12 17 989 163
1159 0 1 14 12 989 380
1160 0 1 18 14 988 755
1161 0 1 7 18 987 455
1162 0 1 20 25 984 1002
1163 0 1 25 10 983 894
1164 0 1 24 14 983 312
1165 0 1 19 9 983 812
1166 0 1 8 13 982 1021
1167 0 1 3 8 982 1095
1168 0 1 10 25 981 780
1169 0 1 29 13 979 364
1170 0 1 21 26 979 184
1171 0 1 20 17 978 836
1172 0 1 7 17 977 752
1173 0 1 3 25 977 902
1174 0 1 9 9 976 495
1175 0 1 11 23 976 791
1176 0 1 3 21 976 1002
1177 0 1 21 24 975 933
1178 0 1 23 9 973 746
1179 0 1 25 24 973 245
1180 0 1 17 17 972 650
1181 0 1 23 7 972 991
1182 0 1 16 24 972 560
1183 0 1 12 27 971 103
1184 0 1 22 22 970 476
1185 0 1 7 19 967 508
1186 0 1 19 24 966 422
1187 0 1 15 20 966 447
1188 0 1 9 24 966 321
1189 0 1 19 17 965 199
1190 0 1 21 25 965 804
1191 0 1 26 27 964 516
1192 0 1 8 27 962 505
1193 0 1 23 20 962 170
1194 0 1 28 12 961 748
1195 0 1 4 10 960 457
1196 0 1 27 11 958 163
1197 0 1 16 16 958 818
1198 0 1 6 26 957 891
1199 0 1 22 7 956 550
1200 0 1 18 21 955 151
1201 0 1 18 15 954 612
1202 0 1 6 19 953 139
1203 0 1 24 25 952 654
1204 0 1 29 22 951 694
1205 0 1 10 21 949 437
1206 0 1 11 23 946 735
1207 0 1 25 12 945 240
1208 0 1 24 7 945 100
1209 0 1 22 26 945 484
1210 0 1 15 17 944 214
1211 0 1 11 16 944 788
1212 0 1 17 10 943 119
1213 0 1 28 25 942 423
1214 0 1 9 20 942 785
1215 0 1 29 27 942 800
1216 0 1 16 13 942 959
1217 0 1 7 23 941 828
1218 0 1 16 28 941 173
1219 0 1 13 10 940 722
1220 0 1 26 28 939 402
1221 0 1 6 7 939 238
1222 0 1 5 14 939 924
1223 0 1 27 25 938 151
1224 0 1 7 18 938 205
1225 0 1 18 12 938 1046
1226 0 1 29 15 935 192
1227 0 1 5 29 933 939
1228 0 1 23 7 933 763
1229 0 1 10 10 933 541
1230 0 1 11 12 932 902
1231 0 1 5 24 931 721
1232 0 1 23 24 931 451
1233 0 1 6 25 930 867
1234 0 1 22 15 929 722
1235 0 1 15 22 928 1028
1236 0 1 17 27 928 217
1237 0 1 4 9 927 784
1238 0 1 24 28 927 203
1239 0 1 27 18 924 730
1240 0 1 17 29 924 382
1241 0 1 26 27 923 910
1242 0 1 29 13 922 1077
1243 0 1 20 20 922 970
1244 0 1 14 25 921 833
1245 0 1 6 16 921 656
1246 0 1 20 27 920 669
1247 0 1 13 9 918 157
1248 0 1 14 16 916 240
1249 0 1 11 7 914 920
1250 0 1 20 15 913 214
1251 0 1 14 11 913 1021
1252 0 1 16 25 913 561
1253 0 1 14 26 912 855
1254 0 1 13 12 912 255
1255 0 1 20 20 911 895
1256 0 1 16 11 911 346
1257 0 1 4 14 909 974
1258 0 1 9 26 908 130
1259 0 1 18 10 908 898
1260 0 1 18 12 908 118
1261 0 1 25 9 906 854
1262 0 1 11 20 905 839
1263 0 1 11 22 902 911
1264 0 1 13 25 901 158
1265 0 1 27 7 901 897
1266 0 1 17 10 900 172
1267 0 1 20 9 898 672
1268 0 1 15 12 898 818
1269 0 1 9 17 898 714
1270 0 1 25 25 898 1030
1271 0 1 18 25 896 311
1272 0 1 11 10 896 866
1273 0 1 4 20 895 633
1274 0 1 10 25 894 1087
1275 0 1 12 29 894 1099
1276 0 1 13 26 892 930
1277 0 1 15 26 892 961
1278 0 1 4 11 891 707
1279 0 1 3 16 890 948
1280 0 1 4 20 889 376
1281 0 1 11 26 888 251
1282 0 1 6 20 888 373
1283 0 1 12 20 888 888
1284 0 1 12 15 887 604
1285 0 1 15 18 887 404
1286 0 1 28 7 887 941
1287 0 1 20 9 886 395
1288 0 1 15 26 886 213
1289 0 1 16 21 885 215
1290 0 1 25 14 885 973
1291 0 1 24 11 883 134
1292 0 1 26 24 882 945
1293 0 1 16 13 881 576
1294 0 1 15 5 880 778
1295 0 1 27 24 878 226
1296 0 1 18 6 878 496
1297 0 1 19 23 878 186
1298 0 1 26 7 878 947
1299 0 1 16 26 877 467
1300 0 1 11 9 877 587
1301 0 1 13 7 876 665
1302 0 1 3 8 876 551
1303 0 1 27 21 874 1000
1304 0 1 22 10 873 1088
1305 0 1 7 25 872 345
1306 0 1 20 5 872 1059
1307 0 1 25 6 869 270
1308 0 1 29 14 868 580
1309 0 1 19 6 868 596
1310 0 1 8 25 864 449
1311 0 1 8 8 864 883
1312 0 1 7 13 864 1042
1313 0 1 11 9 863 303
1314 0 1 20 16 862 542
1315 0 1 16 14 861 890
1316 0 1 25 23 860 399
1317 0 1 11 26 860 988
1318 0 1 21 16 860 209
1319 0 1 15 23 859 830
1320 0 1 10 6 858 637
1321 0 1 21 24 858 470
1322 0 1 17 19 856 1076
1323 0 1 4 8 854 1041
1324 0 1 19 29 854 326
1325 0 1 14 25 854 852
1326 0 1 19 5 853 341
1327 0 1 9 19 853 648
1328 0 1 11 23 852 390
1329 0 1 26 6 851 994
1330 0 1 27 21 850 186
1331 0 1 19 15 848 592
1332 0 1 5 16 845 417
1333 0 1 22 10 844 381
1334 0 1 27 15 844 523
1335 0 1 9 7 844 469
1336 0 1 5 17 843 538
1337 0 1 22 10 842 946
1338 0 1 23 11 842 591
1339 0 1 18 8 841 424
1340 0 1 13 25 841 103
1341 0 1 5 19 841 1014
1342 0 1 9 23 840 522
1343 0 1 29 15 840 1091
1344 0 1 7 10 838 1095
1345 0 1 18 20 838 906
1346 0 1 12 21 838 252
1347 0 1 5 28 836 428
1348 0 1 17 12 835 934
1349 0 1 18 13 835 997
1350 0 1 21 26 833 355
1351 0 1 10 12 833 899
1352 0 1 22 15 833 1015
1353 0 1 17 15 833 295
1354 0 1 14 11 832 488
1355 0 1 7 13 831 1031
1356 0 1 8 25 830 973
1357 0 1 7 23 829 651
1358 0 1 6 13 828 237
1359 0 1 18 11 826 815
1360 0 1 18 15 826 232
1361 0 1 15 27 825 562
1362 0 1 12 27 825 215
1363 0 1 26 15 824 427
1364 0 1 27 25 823 1024
1365 0 1 4 14 823 971
1366 0 1 26 15 822 665
1367 0 1 16 17 822 500
1368 0 1 27 21 822 741
1369 0 1 27 13 821 133
1370 0 1 20 21 821 924
1371 0 1 26 27 819 655
1372 0 1 8 12 819 157
1373 0 1 9 27 819 873
1374 0 1 3 24 818 697
1375 0 1 24 17 818 526
1376 0 1 15 11 818 278
1377 0 1 26 10 817 624
1378 0 1 29 15 816 672
1379 0 1 16 29 816 133
1380 0 1 6 25 816 720
1381 0 1 18 18 815 171
1382 0 1 12 18 815 673
1383 0 1 11 21 815 949
1384 0 1 9 16 813 404
1385 0 1 24 20 813 282
1386 0 1 11 24 813 1029
1387 0 1 3 8 812 771
1388 0 1 19 5 811 324
1389 0 1 27 29 811 942
1390 0 1 29 11 811 485
1391 0 1 19 23 811 814
1392 0 1 18 28 810 695
1393 0 1 25 27 809 664
1394 0 1 27 19 808 140
1395 0 1 11 20 808 399
1396 0 1 12 5 807 565
1397 0 1 23 17 807 826
1398 0 1 21 28 806 725
1399 0 1 10 12 806 748
1400 0 1 16 13 805 595
1401 0 1 20 26 804 405
1402 0 1 26 8 804 522
1403 0 1 15 20 803 177
1404 0 1 11 27 802 126
1405 0 1 22 28 802 1016
1406 0 1 18 25 800 310
1407 0 1 14 7 800 119
1408 0 1 6 7 800 589
1409 0 1 6 25 800 389
1410 0 1 7 23 798 779
1411 0 1 4 13 798 387
1412 0 1 22 19 797 551
1413 0 1 20 9 796 1002
1414 0 1 26 18 794 237
1415 0 1 20 26 794 981
1416 0 1 5 21 793 708
1417 0 1 19 9 793 523
1418 0 1 7 23 793 245
1419 0 1 5 28 793 145
1420 0 1 12 29 793 287
1421 0 1 7 29 792 154
1422 0 1 3 21 791 522
1423 0 1 9 18 790 1038
1424 0 1 29 29 790 126
1425 0 1 10 28 790 168
1426 0 1 18 21 790 538
1427 0 1 19 24 789 109
1428 0 1 26 10 789 879
1429 0 1 18 5 789 973
1430 0 1 12 26 788 160
1431 0 1 29 11 786 244
1432 0 1 25 8 786 1068
1433 0 1 12 7 784 1089
1434 0 1 25 16 783 1090
1435 0 1 25 25 783 150
1436 0 1 3 7 780 905
1437 0 1 7 21 780 603
1438 0 1 8 10 779 743
1439 0 1 19 28 779 788
1440 0 1 7 11 778 659
1441 0 1 8 27 778 195
1442 0 1 20 22 775 685
1443 0 1 16 25 773 549
1444 0 1 12 14 773 921
1445 0 1 12 29 773 104
1446 0 1 13 5 771 1065
1447 0 1 19 7 769 508
1448 0 1 11 21 769 941
1449 0 1 18 9 769 348
1450 0 1 10 21 769 645
1451 0 1 24 26 766 755
1452 0 1 10 14 766 911
1453 0 1 20 9 765 951
1454 0 1 15 27 765 1065
1455 0 1 4 5 765 511
1456 0 1 13 28 764 782
1457 0 1 20 14 764 1045
1458 0 1 12 14 762 799
1459 0 1 16 23 761 159
1460 0 1 5 13 760 163
1461 0 1 14 25 760 753
1462 0 1 24 18 759 1089
1463 0 1 12 16 758 680
1464 0 1 3 16 757 779
1465 0 1 16 24 756 931
1466 0 1 9 14 755 179
1467 0 1 11 9 755 361
1468 0 1 22 20 754 608
1469 0 1 3 13 753 321
1470 0 1 27 29 752 752
1471 0 1 6 15 751 152
1472 0 1 24 15 751 372
1473 0 1 26 6 750 483
1474 0 1 17 12 750 878
1475 0 1 20 11 750 127
1476 0 1 23 9 749 770
1477 0 1 28 6 747 676
1478 0 1 25 15 746 338
1479 0 1 7 17 746 227
1480 0 1 23 10 745 120
1481 0 1 15 21 744 625
1482 0 1 8 25 743 224
1483 0 1 23 26 743 845
1484 0 1 3 8 742 587
1485 0 1 24 28 742 550
1486 0 1 3 11 741 445
1487 0 1 26 9 740 488
1488 0 1 17 6 739 449
1489 0 1 13 26 737 764
1490 0 1 16 27 737 725
1491 0 1 9 28 737 279
1492 0 1 9 23 735 1057
1493 0 1 12 17 735 1015
1494 0 1 11 13 735 1044
1495 0 1 9 11 733 909
1496 0 1 24 6 733 150
1497 0 1 15 27 733 417
1498 0 1 5 24 733 999
1499 0 1 20 8 731 807
1500 0 1 23 15 730 618
1501 0 1 13 14 728 732
1502 0 1 7 15 728 261
1503 0 1 20 26 727 666
1504 0 1 25 6 727 675
1505 0 1 15 20 726 310
1506 0 1 22 20 726 572
1507 0 1 16 16 724 692
1508 0 1 6 28 724 271
1509 0 1 24 15 723 263
1510 0 1 22 6 721 540
1511 0 1 8 20 721 815
1512 0 1 13 10 720 816
1513 0 1 4 17 720 961
1514 0 1 7 12 719 597
1515 0 1 7 23 719 387
1516 0 1 13 25 717 708
1517 0 1 10 20 716 210
1518 0 1 12 5 714 689
1519 0 1 10 14 713 704
1520 0 1 20 8 712 717
1521 0 1 27 8 712 395
1522 0 1 20 11 711 811
1523 0 1 27 26 710 432
1524 0 1 24 21 710 826
1525 0 1 4 28 710 265
1526 0 1 20 29 709 498
1527 0 1 5 29 709 482
1528 0 1 14 18 708 638
1529 0 1 9 9 707 650
1530 0 1 16 8 705 514
1531 0 1 5 12 705 446
1532 0 1 27 10 704 322
1533 0 1 3 15 703 157
1534 0 1 17 16 701 1051
1535 0 1 24 11 699 268
1536 0 1 19 15 699 734
1537 0 1 4 7 699 455
1538 0 1 28 24 698 1053
1539 0 1 6 28 697 413
1540 0 1 16 20 696 345
1541 0 1 7 24 695 511
1542 0 1 25 22 694 812
1543 0 1 10 14 693 1079
1544 0 1 16 11 692 701
1545 0 1 5 29 691 339
1546 0 1 27 26 691 457
1547 0 1 8 24 691 398
1548 0 1 22 21 691 222
1549 0 1 5 24 691 588
1550 0 1 14 9 691 480
1551 0 1 9 8 690 796
1552 0 1 27 22 690 725
1553 0 1 3 13 690 396
1554 0 1 24 11 689 764
1555 0 1 18 13 686 286
1556 0 1 13 5 685 247
1557 0 1 14 24 685 977
1558 0 1 14 18 683 112
1559 0 1 16 27 682 160
1560 0 1 14 20 681 277
1561 0 1 9 18 681 707
1562 0 1 14 11 680 162
1563 0 1 5 22 679 885
1564 0 1 10 29 679 371
1565 0 1 20 14 678 223
1566 0 1 14 9 678 426
1567 0 1 18 25 678 393
1568 0 1 25 22 677 511
1569 0 1 29 12 675 148
1570 0 1 17 23 674 870
1571 0 1 16 8 674 346
1572 0 1 27 11 671 725
1573 0 1 22 17 671 643
1574 0 1 28 11 670 207
1575 0 1 25 24 670 176
1576 0 1 6 15 668 855
1577 0 1 27 25 668 304
1578 0 1 15 9 666 941
1579 0 1 17 20 666 1018
1580 0 1 22 14 665 194
1581 0 1 10 27 664 836
1582 0 1 6 23 662 680
1583 0 1 24 28 661 125
1584 0 1 25 26 660 769
1585 0 1 13 24 660 107
1586 0 1 11 5 660 518
1587 0 1 10 19 657 228
1588 0 1 18 14 657 1002
1589 0 1 12 21 657 402
1590 0 1 11 29 656 970
1591 0 1 24 24 655 183
1592 0 1 6 16 654 753
1593 0 1 28 26 654 562
1594 0 1 10 16 654 176
1595 0 1 27 18 653 827
1596 0 1 3 12 653 608
1597 0 1 9 7 653 838
1598 0 1 8 10 653 292
1599 0 1 26 23 651 184
1600 0 1 4 20 651 913
1601 0 1 19 21 651 284
1602 0 1 16 18 651 146
1603 0 1 22 15 650 430
1604 0 1 10 24 650 769
1605 0 1 6 18 650 736
1606 0 1 8 24 648 909
1607 0 1 10 23 647 721
1608 0 1 19 6 647 663
1609 0 1 28 12 646 304
1610 0 1 9 27 646 881
1611 0 1 14 23 646 858
1612 0 1 29 13 645 136
1613 0 1 4 22 645 661
1614 0 1 20 21 643 336
1615 0 1 5 23 643 662
1616 0 1 17 9 642 888
1617 0 1 17 22 641 972
1618 0 1 19 15 641 871
1619 0 1 13 21 641 897
1620 0 1 26 5 641 951
1621 0 1 27 24 640 543
1622 0 1 17 25 639 269
1623 0 1 10 23 637 888
1624 0 1 3 28 636 318
1625 0 1 22 29 636 603
1626 0 1 6 21 636 957
1627 0 1 6 15 632 452
1628 0 1 28 18 631 836
1629 0 1 27 7 628 1022
1630 0 1 22 5 626 291
1631 0 1 9 16 626 353
1632 0 1 18 8 624 404
1633 0 1 4 26 624 870
1634 0 1 23 11 624 785
1635 0 1 23 12 624 743
1636 0 1 28 8 623 579
1637 0 1 15 21 622 361
1638 0 1 18 24 621 225
1639 0 1 29 10 621 687
1640 0 1 3 20 619 1096
1641 0 1 5 7 619 555
1642 0 1 18 10 618 905
1643 0 1 21 12 618 618
1644 0 1 24 11 618 766
1645 0 1 13 10 615 609
1646 0 1 17 25 612 182
1647 0 1 5 29 612 1083
1648 0 1 18 9 612 117
1649 0 1 28 18 611 344
1650 0 1 24 8 611 790
1651 0 1 17 29 608 686
1652 0 1 26 25 608 162
1653 0 1 10 5 607 227
1654 0 1 13 9 606 609
1655 0 1 4 14 606 521
1656 0 1 21 10 606 653
1657 0 1 6 12 605 515
1658 0 1 8 5 605 433
1659 0 1 14 29 604 636
1660 0 1 17 28 603 564
1661 0 1 14 17 603 474
1662 0 1 10 12 603 180
1663 0 1 15 9 602 252
1664 0 1 24 18 602 147
1665 0 1 5 13 601 805
1666 0 1 9 15 600 295
1667 0 1 6 13 600 687
1668 0 1 17 6 600 451
1669 0 1 8 25 598 487
1670 0 1 9 15 597 741
1671 0 1 14 26 597 501
1672 0 1 29 14 595 120
1673 0 1 4 17 595 102
1674 0 1 28 16 594 862
1675 0 1 27 22 591 842
1676 0 1 12 17 591 771
1677 0 1 3 16 590 125
1678 0 1 27 8 589 1039
1679 0 1 16 4 589 761
1680 0 1 16 29 585 453
1681 0 1 26 23 585 1039
1682 0 1 6 12 584 986
1683 0 1 23 12 584 774
1684 0 1 29 5 582 668
1685 0 1 29 15 581 433
1686 0 1 17 28 581 389
1687 0 1 3 11 578 907
1688 0 1 28 21 578 603
1689 0 1 14 11 577 1028
1690 0 1 22 24 577 981
1691 0 1 29 29 577 310
1692 0 1 22 28 576 699
1693 0 1 11 15 576 119
1694 0 1 17 15 575 530
1695 0 1 22 5 574 529
1696 0 1 8 7 572 799
1697 0 1 25 17 572 945
1698 0 1 17 17 571 933
1699 0 1 24 26 571 700
1700 0 1 4 13 571 550
1701 0 1 11 4 570 550
1702 0 1 7 14 570 323
1703 0 1 4 10 570 681
1704 0 1 3 8 569 1029
1705 0 1 28 14 568 622
1706 0 1 11 24 568 765
1707 0 1 17 22 568 1026
1708 0 1 3 5 568 877
1709 0 1 16 21 567 237
1710 0 1 28 12 567 1100
1711 0 1 5 18 566 370
1712 0 1 27 9 564 946
1713 0 1 23 4 564 1086
1714 0 1 7 27 563 976
1715 0 1 6 26 563 817
1716 0 1 24 8 562 998
1717 0 1 17 19 562 151
1718 0 1 24 12 562 925
1719 0 1 28 10 559 598
1720 0 1 12 15 559 142
1721 0 1 5 19 558 866
1722 0 1 18 9 558 398
1723 0 1 8 23 557 552
1724 0 1 27 29 556 223
1725 0 1 8 17 554 879
1726 0 1 15 28 553 1099
1727 0 1 16 19 553 948
1728 0 1 6 14 553 974
1729 0 1 13 14 552 189
1730 0 1 16 22 552 368
1731 0 1 4 26 552 975
1732 0 1 20 12 552 249
1733 0 1 4 6 551 479
1734 0 1 10 5 551 1002
1735 0 1 3 25 551 139
1736 0 1 28 27 550 833
1737 0 1 22 9 549 851
1738 0 1 11 22 549 387
1739 0 1 23 11 548 102
1740 0 1 26 23 548 428
1741 0 1 28 14 548 769
1742 0 1 9 11 548 540
1743 0 1 27 4 547 1032
1744 0 1 17 7 546 179
1745 0 1 20 11 546 743
1746 0 1 27 16 546 986
1747 0 1 20 28 544 758
1748 0 1 3 27 544 1083
1749 0 1 25 27 541 111
1750 0 1 8 22 541 177
1751 0 1 9 10 541 792
1752 0 1 14 26 539 1078
1753 0 1 21 15 538 362
1754 0 1 5 24 538 806
1755 0 1 8 7 538 553
1756 0 1 16 11 538 360
1757 0 1 23 26 538 1011
1758 0 1 18 22 537 197
1759 0 1 6 10 536 157
1760 0 1 13 17 536 223
1761 0 1 20 5 536 988
1762 0 1 17 5 535 883
1763 0 1 19 5 534 360
1764 0 1 26 25 534 638
1765 0 1 24 24 533 959
1766 0 1 17 11 531 335
1767 0 1 17 4 531 530
1768 0 1 17 8 531 255
1769 0 1 22 21 530 322
1770 0 1 28 6 528 600
1771 0 1 5 19 528 496
1772 0 1 15 8 526 1081
1773 0 1 5 16 524 414
1774 0 1 27 27 522 565
1775 0 1 22 7 521 205
1776 0 1 26 20 521 675
1777 0 1 12 20 520 755
1778 0 1 15 18 518 184
1779 0 1 5 7 518 580
1780 0 1 9 9 518 717
1781 0 1 25 6 518 211
1782 0 1 20 28 517 871
1783 0 1 26 7 517 158
1784 0 1 26 27 516 259
1785 0 1 10 28 516 955
1786 0 1 23 7 516 417
1787 0 1 12 6 515 144
1788 0 1 14 17 514 229
1789 0 1 17 14 513 371
1790 0 1 4 26 512 560
1791 0 1 14 22 512 331
1792 0 1 26 29 512 149
1793 0 1 4 4 512 126
1794 0 1 6 18 512 1053
1795 0 1 20 8 511 446
1796 0 1 29 5 511 630
1797 0 1 14 28 510 1038
1798 0 1 21 12 509 207
1799 0 1 11 16 509 803
1800 0 1 6 9 509 852
1801 0 1 17 9 507 255
1802 0 1 20 17 501 429
1803 0 1 22 28 501 670
1804 0 1 29 21 499 499
1805 0 1 20 12 497 129
1806 0 1 10 12 496 369
1807 0 1 24 29 494 705
1808 0 1 5 29 492 1018
1809 0 1 14 10 490 324
1810 0 1 17 24 490 311
1811 0 1 10 20 489 862
1812 0 1 12 7 489 253
1813 0 1 28 13 489 1026
1814 0 1 23 7 489 321
1815 0 1 5 29 487 211
1816 0 1 8 17 487 682
1817 0 1 22 27 486 371
1818 0 1 27 17 486 464
1819 0 1 4 14 485 452
1820 0 1 23 8 484 250
1821 0 1 22 7 484 356
1822 0 1 4 10 483 943
1823 0 1 3 5 483 830
1824 0 1 14 22 482 235
1825 0 1 14 7 481 986
1826 0 1 22 27 480 1013
1827 0 1 16 10 480 925
1828 0 1 29 18 480 806
1829 0 1 13 13 479 987
1830 0 1 7 10 479 884
1831 0 1 4 21 477 767
1832 0 1 5 23 477 376
1833 0 1 25 26 476 807
1834 0 1 28 25 476 234
1835 0 1 3 17 476 555
1836 0 1 6 12 475 551
1837 0 1 18 17 475 1097
1838 0 1 19 23 473 297
1839 0 1 25 20 473 859
1840 0 1 5 8 473 580
